id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
3965,Sevilla,Los Remedios,Venta,Piso,175700.0,47.2,2.0,1.0,Buen estado,1979,7,,True,,False,False,8.05,2025-03-26
3966,Sevilla,Los Remedios,Venta,Ático,233571.0,74.2,1.0,1.0,Buen estado,2014,6,True,True,False,True,True,,2025-01-21
3967,Sevilla,Triana,Alquiler,Piso,236388.0,64.6,2.0,1.0,Buen estado,1983,7,True,False,False,True,False,1.7,2024-11-17
3968,Sevilla,Los Remedios,Alquiler,Piso,207137.0,93.3,2.0,1.0,Buen estado,1997,4,True,True,False,True,False,5.04,2025-02-11
3969,Sevilla,Los Remedios,Venta,Piso,260159.0,84.6,3.0,3.0,Buen estado,2020,1,True,False,False,False,False,5.19,2025-03-26
3970,Sevilla,Nervión, Venta ,Estudio,218060.0,78.2,1.0,3.0,Reformado,1990,1,False,False,True,False,False,8.09,2024-10-12
3971,Sevilla,Triana,Venta,Piso,211003.0,64.8,1.0,1.0,Buen estado,1988,1,True,True,True,False,True,5.4,2025-02-13
3972,Sevilla,Los Remedios, Venta ,Piso,370191.0,102.7,2.0,3.0,Obra nueva,2023,2,True,True,False,True,True,8.62,2024-10-20
3973,Sevilla,Nervión,Venta,Dúplex,160433.0,58.6,1.0,1.0,Obra nueva,2022,9,True,True,False,True,False,6.16,2024-10-27
3974,Sevilla,Santa Cruz,Venta,Piso,285384.0,92.4,4.0,2.0,Buen estado,2015,Bajo,True,False,False,False,True,1.46,2024-11-26
3975,Sevilla,Los Remedios,Alquiler,Dúplex,217230.0,66.4,3.0,1.0,Reformado,2020,4,True,False,False,False,False,4.41,2024-12-18
3976,Sevilla,Macarena,Venta, Estudio ,341368.0,89.7,4.0,,Obra nueva,2021,6,True,True,True,,True,5.63,2024-10-15
3977,Sevilla,Macarena,Alquiler,Piso,295214.0,93.0,2.0,1.0,Reformado,1965,3,False,False,False,False,False,4.82,2024-12-28
3978,Sevilla,Triana,Alquiler,Ático,281797.0,108.9,3.0,1.0,Buen estado,1995,7,False,False,False,,True,4.25,2025-01-22
3979,Sevilla,Los Remedios, Venta ,Dúplex,74473.0,34.5,4.0,1.0,Buen estado,1997,7,False,True,False,,False,6.38,2025-03-19
3980,Sevilla,Triana,Alquiler,Estudio,229270.0,81.3,2.0,,Reformado,1978,5,True,False,,False,False,4.54,2024-10-31
3981,Sevilla,Macarena,Venta,Chalet,198983.0,62.2,3.0,2.0,Buen estado,1982,8,False,False,False,True,False,4.45,2025-03-09
3982,Sevilla,Los Remedios, Venta ,Piso,373473.0,106.2,5.0,3.0,Buen estado,1983,4,False,False,False,False,,6.61,2024-10-18
3983,Sevilla, Santa Cruz ,Alquiler,Piso,,130.3,3.0,1.0, Buen estado ,1998,Bajo,True,False,False,False,True,6.58,2025-01-05
3984,Sevilla,Los Remedios,Venta,Piso,,58.3,1.0,,Obra nueva,2018,5,False,False,False,False,False,2.66,2025-02-01
3985,Sevilla,Los Remedios,Venta,Dúplex,260672.0,104.5,1.0,1.0,Buen estado,1967,5,True,False,False,False,False,6.59,2024-12-11
3986,Sevilla,Santa Cruz,Venta,Ático,,,4.0,1.0,Buen estado,1992,7,True,True,False,False,False,3.38,2025-02-07
3987,Sevilla,Triana,Venta,Piso,345156.0,102.7,2.0,1.0,Buen estado,1972,Bajo,False,False,True,True,False,8.58,
3988,Sevilla,Los Remedios,Alquiler,Piso,240916.0,61.8,4.0,1.0,Buen estado,1985,Bajo,True,False,False,True,False,4.24,2024-12-11
3989,Sevilla,Santa Cruz,Alquiler,Estudio,155092.0,64.7,3.0,1.0,Buen estado,2007,1,True,True,False,True,True,3.9,2025-02-24
3990,Sevilla,Triana,Venta,Piso,272453.0,79.7,1.0,1.0,Buen estado,1967,2,,True,False,True,True,7.11,2024-10-19
3991,Sevilla,Nervión,Venta,Ático,254276.0,91.6,,1.0,Buen estado,1994,6,True,False,False,False,False,4.55,2025-04-02
3992,Sevilla,Los Remedios,Venta,Estudio,322695.0,95.5,1.0,3.0,Buen estado,1964,7,True,False,False,False,True,4.96,2025-02-22
3993,Sevilla,Santa Cruz,Venta,Piso,,71.6,2.0,1.0,Buen estado,1984,5,True,,True,True,False,5.89,2024-11-01
3994,Sevilla,Macarena,Venta,Piso,251310.0,61.1,3.0,1.0,Buen estado,1982,3,True,True,False,False,,3.28,2024-12-08
3995,Sevilla,Los Remedios,Alquiler,Piso,,,3.0,1.0,Buen estado,1993,3,False,False,,False,,5.66,2025-03-12
3996,Sevilla,Macarena,Venta,Ático,159109.0,70.6,2.0,2.0,Buen estado,1955,8,True,True,False,True,True,5.42,2024-10-22
3997,Sevilla,Macarena,Venta,Piso,282637.0,81.9,3.0,1.0,A reformar,1998,8,False,False,False,True,False,4.06,2025-02-09
3998,Sevilla,Triana,Venta,Piso,263668.0,83.3,3.0,1.0,Buen estado,1981,1,True,False,True,False,False,3.94,2025-03-11
3999,Sevilla,Santa Cruz,Venta,Dúplex,118079.0,42.6,,1.0,Obra nueva,2023,4,True,True,False,True,False,5.92,2024-12-04
4000,Sevilla,Triana,Venta,Estudio,297642.0,89.3,6.0,1.0,Reformado,2001,6,True,False,True,True,False,4.81,
4001,Sevilla,Triana,Venta,Piso,221788.0,76.9,,1.0,Buen estado,1984,8,True,True,False,False,True,6.64,2024-10-21
4002,Sevilla,Los Remedios,Venta,Piso,,76.6,2.0,1.0,Buen estado,1973,1,False,False,False,False,False,4.56,2024-11-06
4003,Sevilla,Santa Cruz,Venta,Piso,207486.0,59.8,3.0,2.0,A reformar,1995,Ático,True,False,False,False,False,5.07,2025-03-30
4004,Sevilla,Nervión,Venta,Piso,,,6.0,1.0,Buen estado,1981,7,True,False,False,False,False,1.84,2025-03-31
4005,Sevilla,Triana, Venta ,Chalet,267663.0,109.7,2.0,1.0,Buen estado,1982,4,True,False,False,False,False,3.54,2024-12-23
4006,Sevilla,Macarena,Alquiler,Chalet,298036.0,86.9,2.0,1.0,Buen estado,1980,8,True,False,False,True,False,4.24,2025-03-31
4007, Sevilla ,Nervión,Alquiler,Ático,133851.0,48.3,2.0,1.0,Buen estado,2000,1,True,True,True,True,False,6.26,2024-12-22
4008,Sevilla,Macarena,Alquiler,Dúplex,,,4.0,,Buen estado,1958,3,False,True,False,False,False,5.07,2025-03-05
4009,Sevilla,Los Remedios,Venta,Dúplex,275025.0,64.8,1.0,1.0,Obra nueva,2021,2,,False,False,True,True,4.27,2025-01-21
4010,Sevilla, Nervión ,Venta,Estudio,204166.0,54.7,4.0,2.0,Buen estado,1971,Bajo,True,True,False,True,False,4.56,2025-01-10
4011,Sevilla,Nervión,Alquiler,Piso,283298.0,94.1,2.0,1.0,Buen estado,1979,8,False,False,False,False,False,3.27,
4012,Sevilla,Triana,Venta,Piso,258319.0,70.0,5.0,1.0,Buen estado,1999,7,True,True,False,False,False,3.26,2024-10-10
4013,Sevilla,Nervión,Alquiler,Piso,238232.0,75.8,,1.0,Buen estado,1962,Bajo,False,True,False,True,True,4.83,2025-01-17
4014,Sevilla,Nervión,Venta,Piso,292910.0,76.9,1.0,1.0,Buen estado,1959,Bajo,True,False,False,True,False,6.77,2025-01-11
4015,Sevilla,Triana,Venta,Piso,201520.0,77.0,2.0,3.0,Buen estado,1985,Ático,,True,False,False,True,4.84,2025-03-20
4016,Sevilla,Macarena,Venta,Piso,276301.0,83.2,2.0,1.0,Buen estado,2003,1,False,True,False,False,,6.81,2024-10-11
4017,Sevilla,Nervión,Venta,Piso,185775.0,63.3,2.0,1.0,A reformar,1990,Bajo,True,False,False,False,False,,2024-12-08
4018,Sevilla,Triana,Venta,Piso,265586.0,69.0,1.0,2.0,Buen estado,1990,5,True,True,False,False,False,2.31,2024-11-18
4019,Sevilla,Nervión,Alquiler,Piso,230683.0,59.0,1.0,2.0,Buen estado,2011,7,True,False,False,False,False,0.85,2025-04-05
4020,Sevilla,Santa Cruz,Venta,Ático,255022.0,79.2,1.0,1.0,Buen estado,1978,2,True,True,False,False,False,5.19,2025-01-17
4021,Sevilla,Triana,Venta,Estudio,239057.0,76.0,3.0,3.0,Buen estado,1991,2,False,False,False,True,False,0.5,2025-02-04
4022,Sevilla,Los Remedios,Alquiler,Ático,274035.0,88.0,2.0,1.0,Reformado,1991,Ático,True,False,False,False,True,3.22,2024-12-30
4023,Sevilla,Los Remedios,Alquiler,Chalet,246121.0,67.7,1.0,1.0,Buen estado,1987,2,False,True,False,False,False,6.63,2024-10-20
4024,Sevilla,Los Remedios,Venta,Piso,313106.0,86.4,3.0,3.0,Buen estado,2003,4,False,False,True,False,False,3.54,
4025,Sevilla,Nervión,Venta,Piso,340521.0,104.9,1.0,1.0,Buen estado,1959,8,False,False,False,True,False,3.95,2024-11-08
4026,Sevilla,Santa Cruz,Venta,Piso,346668.0,125.4,4.0,1.0,Buen estado,2011,3,False,False,False,True,False,4.34,2024-12-20
4027,Sevilla,Los Remedios,Alquiler,Piso,185039.0,67.2,1.0,3.0,Buen estado,1995,2,False,False,True,False,True,5.7,2025-03-10
4028,Sevilla,Los Remedios,Venta,Piso,,91.1,3.0,1.0,Buen estado,1972,5,True,False,False,False,True,5.86,2025-04-06
4029,Sevilla,Macarena,Venta,Piso,291753.0,94.1,2.0,1.0,Obra nueva,2018,6,True,True,False,False,False,5.51,2024-11-13
4030,Sevilla,Los Remedios,Venta,Piso,389178.0,113.0,2.0,1.0,Buen estado,1968,7,True,True,False,False,True,6.27,2025-03-21
4031,Sevilla, Nervión ,Alquiler,Ático,211082.0,54.3,1.0,1.0,Buen estado,2001,2,False,True,False,True,True,6.23,2024-11-28
4032,Sevilla,Los Remedios,Alquiler,Piso,206922.0,59.5,3.0,2.0,Buen estado,2005,Bajo,True,False,,False,,4.4,2024-10-27
4033,Sevilla,Los Remedios,Alquiler,Estudio,,59.1,5.0,1.0,Buen estado,1979,3,True,False,False,True,True,2.33,2025-03-31
4034,Sevilla,Triana,Venta,Dúplex,171817.0,69.6,1.0,1.0,Buen estado,1985,Bajo,False,False,False,True,False,7.1,2025-01-05
4035,Sevilla,Santa Cruz,Venta,Piso,216801.0,59.8,1.0,1.0,Buen estado,1986,4,True,False,,False,True,7.49,2024-12-25
4036,Sevilla,Triana,Venta,Piso,395637.0,103.3,6.0,1.0,Buen estado,2004,9,True,False,False,True,False,5.62,2024-12-15
4037,Sevilla,Triana,Alquiler,Chalet,121060.0,43.1,1.0,1.0,Obra nueva,2020,3,True,True,False,False,True,5.37,2024-11-02
4038,Sevilla,Los Remedios,Venta,Chalet,392409.0,102.3,4.0,1.0,Buen estado,1992,Bajo,False,True,False,False,False,3.27,2024-12-29
4039,Sevilla,Macarena,Venta,Ático,269107.0,96.4,3.0,1.0,Buen estado,1995,Ático,True,True,True,False,True,4.01,2025-02-20
4040,Sevilla,Santa Cruz,Venta,Piso,287071.0,81.0,1.0,1.0,Obra nueva,2020,6,True,True,True,False,False,3.9,2025-03-06
4041,Sevilla,Nervión,Venta,Piso,247356.0,77.7,3.0,1.0,Buen estado,1947,3,False,False,False,False,True,5.2,2024-11-27
4042,Sevilla,Los Remedios,Alquiler,Piso,302559.0,85.8,2.0,1.0,Buen estado,2015,8,True,True,,True,False,,2025-02-03
4043,Sevilla,Macarena,Venta,Piso,244506.0,81.5,3.0,1.0,Buen estado,1981,Bajo,True,False,True,True,True,2.56,2024-11-25
4044,Sevilla,Nervión,Alquiler,Estudio,263491.0,98.9,2.0,3.0,Obra nueva,2023,1,True,False,True,True,False,2.9,2025-02-24
4045,Sevilla,Los Remedios,Venta,Piso,466684.0,156.7,1.0,1.0,Buen estado,2007,9,False,False,False,False,False,3.66,2024-11-25
4046,Sevilla,Nervión,Venta,Piso,458769.0,114.6,1.0,1.0,Buen estado,1988,3,False,True,False,False,True,4.02,2024-11-26
4047,Sevilla,Nervión,Venta,Estudio,307121.0,100.4,2.0,1.0,Buen estado,1983,Ático,True,True,False,True,True,3.59,2024-11-12
4048,Sevilla,Nervión,Venta,Ático,228962.0,72.6,2.0,1.0,Buen estado,1984,Bajo,True,False,True,False,False,6.18,2024-11-25
4049,Sevilla,Santa Cruz,Alquiler,Piso,301062.0,76.3,1.0,1.0,Obra nueva,2021,7,True,True,True,False,False,4.88,2025-01-13
4050,Sevilla,Santa Cruz,Alquiler,Estudio,185314.0,54.5,5.0,1.0,Buen estado,1968,7,False,False,False,False,False,4.74,2025-02-07
4051,Sevilla,Nervión,Venta,Estudio,172828.0,50.7,3.0,1.0,Buen estado,1951,8,False,False,False,False,True,5.99,2025-01-03
4052,Sevilla,Nervión,Venta,Piso,231470.0,64.3,1.0,1.0,Buen estado,2002,9,True,False,False,False,False,4.26,2024-11-02
4053,Sevilla,Los Remedios,Venta,Piso,164266.0,85.0,2.0,1.0,Buen estado,1983,3,True,False,True,False,False,3.96,2024-12-06
4054,Sevilla,Nervión,Venta,Piso,315944.0,95.8,4.0,1.0,Buen estado,1995,4,False,True,False,True,False,,2025-02-12
4055,Sevilla,Triana,Venta,Piso,308787.0,98.4,1.0,1.0,Reformado,1980,Bajo,False,False,False,False,True,,2025-03-30
4056,Sevilla,Macarena,Venta,Piso,,,2.0,1.0,Buen estado,1969,4,True,True,True,True,False,5.28,2025-04-03
4057,Sevilla,Los Remedios,Venta,Piso,186177.0,44.1,3.0,1.0,Reformado,1977,7,True,True,False,False,True,5.41,2024-12-30
4058,Sevilla,Macarena,Venta,Estudio,385670.0,117.74775465517546,1.0,1.0,Buen estado,1977,8,False,True,False,True,False,4.04,2024-12-04
4059,Sevilla,Triana,Venta,Estudio,341938.0,95.0,4.0,1.0,Buen estado,1969,4,True,False,False,False,True,7.56,2024-12-10
4060,Sevilla,Nervión,Venta,Piso,209661.0,81.3,2.0,4.0,Obra nueva,2023,2,True,True,True,True,True,3.81,2024-11-10
4061,Sevilla,Macarena,Venta,Piso,228522.0,76.2,2.0,2.0,Buen estado,1979,1,True,True,False,False,True,3.35,2025-01-23
4062,Sevilla,Santa Cruz,Venta,Piso,205890.0,54.2,3.0,2.0,Buen estado,1974,4,False,True,False,True,True,4.13,2025-02-08
4063,Sevilla,Triana,Alquiler,Piso,253303.0,71.3,5.0,,Buen estado,1993,5,True,False,False,False,False,3.22,2024-10-22
4064,Sevilla,Nervión,Venta,Piso,197437.0,77.0,2.0,3.0,Buen estado,1990,2,True,False,True,False,True,8.23,2025-03-17
4065,Sevilla,Santa Cruz,Alquiler,Piso,297858.0,107.6,3.0,1.0,Buen estado,1980,Bajo,False,False,True,True,False,4.82,2025-03-21
4066,Sevilla,Macarena,Alquiler,Piso,266873.0,87.8,1.0,1.0,Buen estado,1980,7,True,True,False,False,True,7.04,2024-12-17
4067,Sevilla,Triana,Venta,Ático,204410.0,89.9,3.0,1.0,Buen estado,1996,5,True,True,False,False,False,5.01,2025-02-15
4068,Sevilla,Nervión,Venta,Piso,196739.0,77.1,7.0,1.0,Buen estado,1975,Bajo,False,False,False,False,False,4.53,2025-01-27
4069,Sevilla, Nervión ,Venta,Piso,228974.0,62.7,2.0,1.0,Obra nueva,2019,8,True,False,False,False,True,4.42,2025-03-27
4070,Sevilla,Los Remedios,Venta,Dúplex,424406.0,97.6,4.0,1.0, Reformado ,1997,4,True,False,False,False,True,5.59,2025-01-22
4071,Sevilla,Triana,Venta,Piso,233384.0,69.7,1.0,1.0,Buen estado,1974,7,False,False,False,True,False,3.67,2025-03-23
4072,Sevilla,Santa Cruz,Venta,Piso,262481.0,80.9,2.0,1.0,Buen estado,1985,9,True,False,True,False,False,2.58,2025-04-05
4073,Sevilla,Santa Cruz,Venta,Estudio,296108.0,72.4,4.0,1.0,Obra nueva,2023,4,True,False,False,True,False,5.68,2025-03-11
4074,Sevilla,Triana,Venta,Ático,200874.0,61.7,3.0,1.0,Buen estado,1962,Bajo,False,True,False,True,True,3.13,2025-03-08
4075,Sevilla,Santa Cruz,Alquiler,Dúplex,234892.0,86.8,1.0,2.0,Buen estado,1990,4,True,False,False,True,True,1.92,
4076,Sevilla,Nervión,Venta,Piso,275566.0,85.9,4.0,2.0,Reformado,2016,4,True,False,False,True,True,5.65,2024-12-03
4077,Sevilla,Nervión,Venta,Piso,308653.0,97.8,1.0,4.0,Buen estado,1981,6,False,False,True,,True,5.51,2024-11-03
4078,Sevilla,Nervión,Venta,Estudio,334272.0,96.9,3.0,1.0,Buen estado,1962,8,True,True,False,False,False,4.83,2025-03-24
4079,Sevilla,Triana,Venta,Ático,271580.0,65.2,3.0,3.0,Buen estado,1975,4,True,False,False,False,False,4.1,2025-03-01
4080,Sevilla,Los Remedios,Venta,Piso,341950.0,99.5,3.0,,Buen estado,1977,2,True,False,False,False,True,4.41,2025-04-02
4081,Sevilla,Macarena,Venta,Estudio,432317.0,121.5,4.0,1.0,Reformado,1997,2,False,False,False,True,True,,2024-11-13
4082,Sevilla,Nervión,Alquiler,Chalet,330802.0,88.5,1.0,1.0,Obra nueva,2020,7,True,False,False,True,True,4.41,2024-12-24
4083,Sevilla,Nervión,Alquiler,Ático,291019.0,89.7,1.0,1.0,Buen estado,1982,6,True,False,False,False,True,2.04,2025-02-04
4084,Sevilla,Santa Cruz,Venta,Piso,157406.0,92.3,4.0,1.0,Buen estado,1994,8,True,True,False,False,True,7.34,2025-02-20
4085,Sevilla,Nervión,Alquiler,Piso,230784.0,83.9,3.0,1.0,Buen estado,1992,Ático,False,False,True,False,False,6.19,2025-02-25
4086,Sevilla,Macarena,Venta,Estudio,252953.0,89.4,2.0,3.0,A reformar,2009,4,False,False,False,True,False,5.36,2024-10-26
4087,Sevilla,Macarena,Venta,Piso,343819.0,97.4,2.0,1.0,Buen estado,1946,3,False,,False,False,False,5.22,2025-04-05
4088,Sevilla,Los Remedios,Venta,Piso,236850.0,62.1,1.0,1.0,Buen estado,1971,9,False,False,False,True,False,3.71,2025-03-11
4089,Sevilla,Santa Cruz,Alquiler,Chalet,210410.0,87.4,1.0,2.0,Buen estado,1982,Ático,False,False,False,False,True,3.71,
4090,Sevilla,Santa Cruz,Venta,Piso,179649.0,53.6,3.0,2.0,Buen estado,1989,6,True,True,False,False,False,5.44,2024-11-27
4091,Sevilla,Santa Cruz,Venta,Piso,270069.0,93.3,3.0,1.0,Buen estado,1956,7,True,True,False,True,False,7.76,2024-11-17
4092,Sevilla,Nervión,Venta,Piso,197591.0,66.4,3.0,2.0,Obra nueva,2018,9,True,True,False,True,True,,2024-11-14
4093,Sevilla,Macarena,Venta,Piso,340876.0,90.2,1.0,1.0,Buen estado,1982,6,True,False,False,False,False,4.72,2024-12-30
4094,Sevilla,Los Remedios,Alquiler,Estudio,333449.0,119.9,1.0,1.0,Buen estado,1980,6,True,True,True,False,False,3.33,2024-12-19
4095,Sevilla,Los Remedios, Venta ,Ático,,,5.0,2.0,Reformado,2016,5,,True,False,False,True,3.89,2024-12-31
4096,Sevilla,Los Remedios,Alquiler,Piso,240158.0,84.7,3.0,,A reformar,1970,2,False,False,False,False,True,6.49,2024-12-13
4097,Sevilla,Macarena,Venta,Piso,271063.0,89.5,2.0,1.0,Buen estado,1975,8,False,False,False,False,False,4.19,2025-01-31
4098,Sevilla,Los Remedios,Venta,Dúplex,370902.0,101.9,1.0,2.0,Obra nueva,2019,4,True,True,True,False,False,3.56,2025-04-01
4099,Sevilla,Triana,Venta,Piso,388198.0,98.8,1.0,1.0,Buen estado,1991,5,False,False,True,True,False,4.97,2024-11-05
4100,Sevilla,Nervión,Venta,Piso,326784.0,97.6,2.0,1.0,Buen estado,2008,1,,False,,True,False,5.14,
4101,Sevilla,Santa Cruz,Venta,Ático,323637.0,97.5,3.0,1.0,Buen estado,2001,3,True,False,False,True,False,4.04,2024-11-29
4102,Sevilla,Santa Cruz,Venta,Piso,261760.0,84.9,1.0,1.0,Buen estado,1998,8,True,False,True,False,False,6.12,
4103,Sevilla,Los Remedios,Alquiler,Ático,367016.0,94.5,2.0,3.0,Obra nueva,2021,Bajo,False,False,False,True,False,3.72,2024-12-10
4104,Sevilla, Macarena ,Venta,Ático,223823.0,75.9,1.0,1.0,Buen estado,1971,4,True,True,False,False,True,5.07,2024-11-17
4105,Sevilla,Nervión,Venta, Piso ,170468.0,70.9,2.0,1.0,Buen estado,1976,5,True,False,True,True,True,8.0,2024-10-21
4106,Sevilla,Santa Cruz,Venta,Piso,265137.0,78.9,2.0,1.0,Buen estado,1989,9,False,False,,False,True,4.35,2024-12-19
4107,Sevilla,Triana,Venta,Estudio,205179.0,92.2,3.0,1.0,Buen estado,1959,6,True,,,False,False,4.01,2025-03-21
4108,Sevilla,Triana,Alquiler,Piso,310970.0,108.5,4.0,1.0,Buen estado,1964,9,True,False,False,True,False,3.21,2025-02-10
4109,Sevilla,Nervión,Alquiler,Piso,157683.0,44.5,4.0,1.0,Buen estado,1998,4,False,False,True,False,False,3.4,2024-11-06
4110,Sevilla,Nervión,Venta,Estudio,294416.0,95.3,6.0,2.0,Buen estado,1986,4,True,True,False,False,False,4.45,2024-12-29
4111,Sevilla,Triana,Venta,Piso,355419.0,94.4,,1.0,Obra nueva,2023,7,,True,False,True,True,5.48,2024-12-24
4112,Sevilla,Santa Cruz,Alquiler,Piso,128926.0,57.3,2.0,1.0,Buen estado,1993,Ático,True,True,False,False,False,4.74,2025-03-21
4113,Sevilla,Nervión,Venta,Estudio,,,1.0,1.0,Reformado,1984,9,False,True,True,True,True,5.88,2025-03-18
4114,Sevilla,Santa Cruz,Venta,Estudio,175574.0,59.2,1.0,5.0,Buen estado,1987,2,True,False,False,False,False,5.11,2025-03-15
4115,Sevilla,Los Remedios,Venta,Estudio,174668.0,70.0,1.0,2.0,Obra nueva,2018,3,True,True,True,False,True,4.59,2024-11-01
4116,Sevilla,Los Remedios,Alquiler,Estudio,235796.0,98.1,3.0,,Obra nueva,2020,8,True,False,True,False,True,5.48,2024-12-19
4117,Sevilla,Santa Cruz,Alquiler,Piso,282674.0,83.2,2.0,1.0,Buen estado,2001,4,True,False,True,False,False,2.28,2024-11-17
4118,Sevilla,Triana,Venta,Piso,272599.0,88.3,2.0,1.0,Buen estado,1975,7,True,True,False,False,False,5.59,2025-02-06
4119,Sevilla,Los Remedios,Venta,Piso,245413.0,92.3,2.0,1.0,Buen estado,1968,1,False,False,False,False,True,3.44,2025-03-26
4120,Sevilla,Los Remedios,Venta,Ático,140269.0,63.5,1.0,1.0,Obra nueva,2023,8,True,False,True,True,False,6.59,2024-11-18
4121,Sevilla,Nervión,Venta,Piso,378179.0,101.7,6.0,1.0,Obra nueva,2022,5,False,False,False,True,True,8.46,2025-03-22
4122,Sevilla,Santa Cruz,Alquiler,Estudio,267476.0,65.6,2.0,1.0,Obra nueva,2020,1,True,True,False,True,False,,
4123,Sevilla, Macarena ,Venta,Estudio,146329.0,44.2,1.0,1.0,Buen estado,1967,6,True,True,False,False,False,6.73,2024-10-16
4124,Sevilla,Los Remedios,Alquiler,Piso,304084.0,88.7,2.0,1.0,Buen estado,1972,4,False,False,False,True,False,6.31,2024-11-20
4125,Sevilla,Macarena,Venta,Piso,154498.0,45.0,4.0,1.0,Reformado,1955,3,False,False,True,False,False,2.83,2024-11-03
4126,Sevilla,Macarena,Venta,Piso,321718.0,97.0,,1.0,Buen estado,1952,9,True,False,False,True,False,6.72,2024-12-02
4127,Sevilla,Triana,Venta, Chalet ,361926.0,101.9,2.0,2.0,Buen estado,1974,1,,False,True,False,True,5.21,
4128, Sevilla ,Santa Cruz,Venta,Piso,257809.0,85.6,3.0,1.0,Buen estado,2002,6,,False,False,True,True,2.72,2025-01-09
4129,Sevilla,Los Remedios,Venta,Piso,417066.0,130.4298231912377,2.0,1.0,Buen estado,1985,Bajo,True,False,True,,False,4.18,2025-01-24
4130,Sevilla,Nervión,Venta,Piso,99218.0,36.9,3.0,1.0,Buen estado,1985,Ático,True,True,False,True,,6.82,2025-02-07
4131, Sevilla ,Triana,Venta,Piso,272230.0,88.9,1.0,1.0,Buen estado,1982,2,,False,False,False,,5.24,2024-11-21
4132,Sevilla,Nervión,Venta,Dúplex,202685.0,65.6,1.0,1.0,Buen estado,1977,6,False,True,False,True,False,7.22,2024-12-28
4133,Sevilla,Los Remedios,Alquiler,Estudio,283220.0,91.4,5.0,5.0,Buen estado,1977,7,True,False,False,True,False,4.54,2024-10-23
4134,Sevilla,Santa Cruz,Venta,Piso,238424.0,83.1,6.0,1.0, Buen estado ,1977,5,True,False,False,False,False,5.18,2025-04-07
4135,Sevilla,Los Remedios,Venta,Dúplex,264264.0,68.2,1.0,2.0,Buen estado,1993,5,False,True,True,False,False,,2024-12-28
4136,Sevilla,Nervión,Venta,Piso,186437.0,59.7,1.0,1.0,Obra nueva,2022,8,True,True,,False,False,6.6,2025-03-17
4137,Sevilla,Triana,Alquiler,Estudio,264443.0,84.5,4.0,1.0,Buen estado,1986,1,True,True,True,True,True,4.99,2025-01-07
4138,Sevilla,Santa Cruz,Venta,Piso,231628.0,77.0,2.0,1.0,Buen estado,1967,9,False,True,False,False,True,4.73,2024-12-25
4139,Sevilla,Los Remedios,Venta,Estudio,189482.0,70.1,1.0,1.0,Obra nueva,2021,2,True,True,False,True,False,5.1,2025-01-20
4140,Sevilla,Santa Cruz,Venta,Piso,306622.0,114.0,,2.0,Buen estado,1974,6,True,False,False,True,False,2.83,2024-11-30
4141,Sevilla,Santa Cruz,Venta,Piso,345288.0,118.1,5.0,1.0,Buen estado,1995,7,False,False,False,False,True,6.59,2025-01-19
4142,Sevilla,Triana,Venta,Piso,284631.0,84.8,4.0,1.0,Buen estado,1982,2,True,False,False,False,False,6.44,2024-11-07
4143,Sevilla,Santa Cruz,Venta,Dúplex,331574.0,102.2,3.0,1.0,Obra nueva,2022,8,True,True,True,,True,4.08,2024-11-03
4144,Sevilla,Nervión,Alquiler,Estudio,178214.0,53.1,1.0,1.0,Buen estado,1970,Ático,True,False,True,True,False,6.51,2025-01-16
4145, Sevilla ,Triana,Venta,Piso,321089.0,86.5,3.0,1.0,Obra nueva,2023,7,False,True,True,True,False,3.46,2024-10-10
4146,Sevilla,Macarena,Venta,Dúplex,,102.9,1.0,1.0,A reformar,1977,Bajo,,True,True,False,False,4.18,
4147,Sevilla,Triana,Venta,Piso,287351.0,85.3,2.0,1.0,Buen estado,1977,2,True,False,False,,False,6.63,2025-03-08
4148,Sevilla,Santa Cruz,Venta,Piso,167041.0,53.8,1.0,2.0,Reformado,1979,3,True,False,True,True,,4.28,2024-12-18
4149,Sevilla,Santa Cruz,Venta,Dúplex,386536.0,89.9,1.0,1.0,Buen estado,2000,9,False,True,False,False,False,6.64,2025-02-02
4150,Sevilla,Triana,Venta,Piso,290369.0,93.8,3.0,1.0,Buen estado,2004,5,True,False,True,False,False,3.84,2025-02-03
4151,Sevilla,Santa Cruz,Venta,Ático,280020.0,74.0,1.0,2.0,Obra nueva,2019,3,True,False,False,False,False,2.83,2025-01-03
